"UNIT NUMBER","total_predicted_cost","total_actual_cost","avg_repair_duration","work_order_count","last_service_date","strategy","estimated_savings"
"11900139",5389.8592310807,4762.454401,10.5,8,11-08-24,"Monitor Closely",538.985923108071
"11900144",1850.07324311834,1225.347457,20.3333333333333,6,12-09-24,"Monitor Closely",185.007324311834
"11900145",6318.30942120834,4177.853807,8.71428571428571,14,12-04-24,"Monitor Closely",631.830942120834
"11900146",4808.86404198673,7063.814433,26.1428571428571,14,12-11-24,"Monitor Closely",480.886404198673
"11900147",1089.88224871776,1237.140028,0,4,12-08-24,"Keep as-it is",0
"11900148",4139.23741039225,3362.784699,42.7058823529412,17,10-10-24,"Monitor Closely",413.923741039225
"11900149",7512.07129776621,12186.213822,59.35,20,12-03-24,"Consider Replacement",1878.01782444155
"11900150",2658.1661483273,2564.727367,122.75,8,11-07-24,"Monitor Closely",265.81661483273
"11900151",236.049355044775,326.4696670325,31,1,4-03-24,"Monitor Closely",23.6049355044775
"11900152",834.166570683959,465.09855,61,2,7-01-24,"Monitor Closely",83.4166570683959
"11900153",3886.45876063034,1570.1200829675,0,8,7-01-24,"Monitor Closely",388.645876063034
"11900154",4956.11154047166,7207.252461,74.8666666666667,15,11-06-24,"Monitor Closely",495.611154047166
"11900155",2471.92688632582,2931.950259,6.77777777777778,9,9-11-24,"Keep as-it is",0
"11900156",2866.59579680144,4330.3365,16.6363636363636,11,12-05-24,"Keep as-it is",0
"11900157",1441.47879842911,4272.686366,44.6363636363636,11,11-08-24,"Monitor Closely",144.147879842911
"11900158",2437.9531444828,3357.585167,20.2222222222222,9,12-04-24,"Monitor Closely",243.79531444828
"11900159",808.44113115549,551.063889,100.666666666667,3,12-06-24,"Monitor Closely",80.844113115549
"11900160",3923.08035263529,4153.278844,50.0714285714286,14,12-06-24,"Monitor Closely",392.308035263529
"11900161",2254.24672126107,2471.484587,22.875,8,10-01-24,"Monitor Closely",225.424672126107
"11900162",2635.40827346895,3944.338844,21.1,10,12-10-24,"Monitor Closely",263.540827346895
"11900163",1869.33483661621,1783.309622,0,6,9-12-24,"Keep as-it is",0
"11900164",6126.59536327923,8957.917934,162.823529411765,17,12-03-24,"Consider Replacement",1531.64884081981
"11900165",1925.95660921486,2281.7455,139.8,5,4-08-24,"Monitor Closely",192.595660921486
"11900166",1780.09191648903,1268.091388,30.625,8,7-11-24,"Monitor Closely",178.009191648903
"11900167",1664.11058401614,1774.828112,86.1666666666667,6,12-10-24,"Monitor Closely",166.411058401614
"11900168",11915.356132465,28157.621618,3.875,16,12-10-24,"Monitor Closely",1191.5356132465
"11900202",5564.64598379868,4841.339195,74.3125,16,12-04-24,"Consider Replacement",1391.16149594967
"11900203",8159.55907432056,14537.19624,113.875,16,12-03-24,"Consider Replacement",2039.88976858014
"11900204",10646.6112349977,12458.469987,52.0333333333333,30,12-03-24,"Consider Replacement",2661.65280874943
"11900205",11918.9764640263,8664.142957,83.25,20,12-09-24,"Consider Replacement",2979.74411600656
"11900206",4659.6500738677,6970.784426,22.6666666666667,12,10-06-24,"Monitor Closely",465.96500738677
"11900207",4002.41710867448,3811.512109,16.1764705882353,17,12-03-24,"Monitor Closely",400.241710867448
"11900208",5728.25390115674,2884.560427,30.3333333333333,9,12-12-24,"Monitor Closely",572.825390115674
"11900209",8290.46757440777,8218.0605,168.714285714286,21,11-05-24,"Consider Replacement",2072.61689360194
"11900210",2671.3110678583,2257.602045,15.4,10,10-07-24,"Keep as-it is",0
"11900211",8948.1603948139,10495.230388,59.4782608695652,23,11-06-24,"Consider Replacement",2237.04009870347
"11900212",7321.74191807973,6679.710261,68.695652173913,23,12-09-24,"Consider Replacement",1830.43547951993
"11900213",3875.5501770471,2896.837229,20.3333333333333,18,11-07-24,"Monitor Closely",387.55501770471
"11900215",4290.90135705646,4821.489531,55.7272727272727,11,11-11-24,"Monitor Closely",429.090135705646
"11900216",2000.89082831585,1922.327756,48.8,5,12-03-24,"Monitor Closely",200.089082831585
"11900217",5585.94229968709,2699.668025,21.7142857142857,7,10-04-24,"Monitor Closely",558.594229968709
"11900218",11365.3054831266,11550.967277,22.2727272727273,22,12-12-24,"Monitor Closely",1136.53054831266
"11900219",4273.07616233358,3175.012458,53.9230769230769,13,12-10-24,"Monitor Closely",427.307616233358
"11900220",19211.8073865288,12650.763825801,28.1923076923077,26,10-10-24,"Monitor Closely",1921.18073865288
"11900229",10371.2596999142,7567.9263123545,17.1739130434783,23,12-04-24,"Monitor Closely",1037.12596999142
"11900232",9030.699423129,7158.1021992475,7.05882352941176,17,12-11-24,"Monitor Closely",903.0699423129
"11900233",9215.89151340168,8056.800715352,21.5555555555556,18,10-02-24,"Monitor Closely",921.589151340168
"11900235",11782.6609611151,11025.9992235435,7.12,25,11-01-24,"Monitor Closely",1178.26609611151
"11900236",21238.3376906693,16931.073171189,72.7317073170732,41,12-09-24,"Consider Replacement",5309.58442266733
"11900237",10131.3187341048,7401.2753606915,59.304347826087,23,11-06-24,"Consider Replacement",2532.8296835262
"11900238",6133.98948084474,5706.089071056,0,15,8-07-24,"Monitor Closely",613.398948084474
"11900239",8038.63030472508,9579.9034552065,15.4375,16,11-11-24,"Monitor Closely",803.863030472509
"11900240",9258.70011311337,8448.8006515535,39.1428571428571,21,12-06-24,"Monitor Closely",925.870011311337
"11900241",9759.01039576593,11835.638838556,19.8235294117647,17,12-09-24,"Monitor Closely",975.901039576593
"11900242",15466.5895996466,15740.466969709,20.88,25,12-10-24,"Monitor Closely",1546.65895996466
"11900251",6391.93951173921,8964.086703321,18.6,10,6-09-24,"Monitor Closely",639.193951173921
"11900268",5107.82610209765,3663.363334,17.6666666666667,12,12-10-24,"Monitor Closely",510.782610209765
"11900269",5989.90717265421,5426.806667,30.3076923076923,13,12-10-24,"Monitor Closely",598.990717265421
"11900270",5588.51269832502,6227.835555,25.7692307692308,13,12-03-24,"Monitor Closely",558.851269832502
"11900271",3769.2370798021,2556.081112,25.4166666666667,12,12-04-24,"Monitor Closely",376.92370798021
"11900272",7832.46865890801,5649.133335,11.7222222222222,18,12-07-24,"Monitor Closely",783.246865890801
"11900273",3561.26294920252,1546.997777,4,7,10-08-24,"Monitor Closely",356.126294920252
"11900274",10847.0965358238,10219.413331,102.090909090909,11,9-09-24,"Consider Replacement",2711.77413395594
"11900275",11980.6475126628,14307.44889,20.8947368421053,19,12-04-24,"Monitor Closely",1198.06475126628
"11900276",6990.26395060203,6920.798889,8.71428571428571,14,11-04-24,"Monitor Closely",699.026395060203
"11900312",13203.0099101174,17068.523337,17.2105263157895,38,11-04-24,"Monitor Closely",1320.30099101174
"11900313",3590.21147846162,2634.534444,44.3636363636364,11,8-01-24,"Monitor Closely",359.021147846162
"11900314",2790.85962853167,2523.582222,0,4,6-10-24,"Keep as-it is",0
"11900315",3634.50447339581,2725.055558,93.1428571428572,14,8-02-24,"Monitor Closely",363.450447339581
"11900316",10146.7415726587,12915.114519,57.7857142857143,28,9-09-24,"Consider Replacement",2536.68539316467
"11900317",3269.28456386551,3045.326944,17.4285714285714,7,12-06-24,"Monitor Closely",326.928456386551
"11900318",4688.71082989689,3793.427499,30.6,10,12-11-24,"Monitor Closely",468.871082989689
"11900319",6065.38886889618,7276.735556,99,17,12-06-24,"Consider Replacement",1516.34721722404
"11900320",5388.8171911089,5798.081668,34.5,16,12-05-24,"Monitor Closely",538.88171911089
"11900321",2562.40191473397,1672.137778,0,7,10-08-24,"Keep as-it is",0
"11900322",6380.22069366199,5577.248889,14.75,16,10-04-24,"Monitor Closely",638.022069366199
"11900323",12888.3194753947,12920.533333,29.6969696969697,33,11-11-24,"Monitor Closely",1288.83194753947
"11900324",3061.02146839873,2797.001111,73.6,5,8-03-24,"Monitor Closely",306.102146839873
"11900325",118.980063011043,319.099167,15,2,12-04-24,"Keep as-it is",0
"11900326",6240.46466799933,3883.735833,96,20,12-03-24,"Consider Replacement",1560.11616699983
"11900327",1351.19595523552,1671.848888,19.125,8,11-11-24,"Keep as-it is",0
"11900328",2634.02146153062,1862.791112,0,11,11-11-24,"Keep as-it is",0
"11900330",1931.22959102182,1263.705555,0,5,10-01-24,"Keep as-it is",0
"11900331",254.21616306514,177.643333,0,4,9-06-24,"Keep as-it is",0
"11900332",2622.07060020046,1521.115833,0,5,12-05-24,"Keep as-it is",0
"11900355",11618.0376961066,13822.961967,154.952380952381,21,10-10-24,"Consider Replacement",2904.50942402666
"11900369",7960.27404033802,6730.873566,18.1176470588235,17,12-10-24,"Monitor Closely",796.027404033802
"11900373",2170.33549687292,2879.976734,25.8333333333333,6,8-01-24,"Monitor Closely",217.033549687292
"11900389",5793.21990707938,7651.032025,18.1,10,9-09-24,"Monitor Closely",579.321990707938
"11900390",1652.93407195256,1691.80845,105.5,4,12-04-24,"Monitor Closely",165.293407195256
"11900391",7783.5260639776,8235.23965,35,19,12-11-24,"Monitor Closely",778.35260639776
"11900392",6511.43655811937,5376.777425,8.13333333333333,15,12-05-24,"Monitor Closely",651.143655811937
"11900393",12766.9075454514,9646.977681,201.363636363636,11,12-05-24,"Consider Replacement",3191.72688636284
"11900394",7694.22813738493,12899.572275,63.1538461538462,13,9-09-24,"Consider Replacement",1923.55703434623
"11900395",1426.84906191532,2578.05665,22,7,10-03-24,"Monitor Closely",142.684906191532
"11900396",516.329650716557,414.025,0,2,2-03-24,"Keep as-it is",0
"11900397",1141.49238858832,3701.5407,36.6,5,12-09-24,"Monitor Closely",114.149238858832
"11900398",1881.9614171401,2238.9785,45.75,4,6-07-24,"Monitor Closely",188.19614171401
"11900399",1510.87716885354,1513.91425,0,5,8-02-24,"Keep as-it is",0
"11900400",2316.01709188902,1748.4798,0,5,6-06-24,"Keep as-it is",0
"11900401",1055.96754902247,550.543334,20.6666666666667,3,12-03-24,"Monitor Closely",105.596754902247
"11900402",4710.03774109876,6218.374175,0,8,11-04-24,"Monitor Closely",471.003774109876
"11900403",3974.67638339771,3126.269875,3.44444444444445,9,12-03-24,"Monitor Closely",397.467638339771
"11900404",4099.77142230921,4245.967525,187.818181818182,11,10-03-24,"Monitor Closely",409.977142230921
"11900405",1509.81160271841,646.85,0,5,11-08-24,"Keep as-it is",0
"11900406",1884.8103952538,652.11,13.1428571428571,7,11-08-24,"Keep as-it is",0
"11900407",3697.43055953634,3841.6024,20.4166666666667,12,12-03-24,"Monitor Closely",369.743055953634
"11900408",3258.44338294947,1820.1095,0,6,10-01-24,"Monitor Closely",325.844338294947
"11900409",4102.34141845325,3543.506375,10.1111111111111,9,12-02-24,"Monitor Closely",410.234141845325
"11900410",3728.02798286427,1760.390866,0,8,12-09-24,"Monitor Closely",372.802798286427
"11900411",1391.95034684853,1455.275,23.25,8,8-07-24,"Monitor Closely",139.195034684853
"11900412",3812.28287438705,2545.92615,0,13,10-11-24,"Monitor Closely",381.228287438705
"11900413",4152.27414077491,3551.415944,91.7777777777778,9,12-02-24,"Monitor Closely",415.227414077491
"11900414",4223.96777690139,4002.19,21.4285714285714,7,12-04-24,"Monitor Closely",422.396777690139
"11900415",2320.22172003059,2568.8968,37.875,8,11-04-24,"Monitor Closely",232.022172003059
"11900416",5194.55682736869,3305.71235,8.36363636363637,11,10-02-24,"Monitor Closely",519.455682736869
"11900417",2269.11576914925,2163.828941,45.6666666666667,6,12-04-24,"Monitor Closely",226.911576914925
"11900418",3237.37153642193,3741.311592,12,10,9-05-24,"Monitor Closely",323.737153642193
"11900419",4168.77342655291,4405.71975,20.6666666666667,9,9-06-24,"Monitor Closely",416.877342655291
"11900420",1549.12946326702,1001.696399,4.42857142857143,7,11-04-24,"Keep as-it is",0
"11900421",1348.66212395255,2082.588998,23,4,12-05-24,"Monitor Closely",134.866212395255
"11900422",2268.13677323302,2464.667292,8.71428571428571,7,12-03-24,"Keep as-it is",0
"11900423",3972.50939170249,7743.334952,133.625,8,11-07-24,"Monitor Closely",397.250939170249
"11900425",3273.03189049454,3255.9217,0,7,8-06-24,"Monitor Closely",327.303189049454
"11900426",5749.98187117327,5522.767161,45.5,6,12-05-24,"Monitor Closely",574.998187117327
"11900427",1725.79540903039,1844.240172,30.5,4,12-11-24,"Monitor Closely",172.579540903039
"11900476",6234.18564507204,8738.976932,89.1538461538462,13,10-02-24,"Consider Replacement",1558.54641126801
"11900477",5554.54010640834,11911.605541,109.95,20,10-05-24,"Consider Replacement",1388.63502660208
"11900478",1624.88727472676,3240.16665,0,3,12-04-24,"Keep as-it is",0
"11900479",1596.28814150866,2759.848797,106.25,4,10-03-24,"Monitor Closely",159.628814150866
"11900480",4017.34479319275,2314.696593,55.6363636363636,11,12-08-24,"Monitor Closely",401.734479319275
"11900509",1919.79267879503,2127.548724645,104,5,9-06-24,"Monitor Closely",191.979267879503
"11900510",3327.33675172799,2603.018477,51.1666666666667,12,11-05-24,"Monitor Closely",332.733675172799
"11900583",8422.25738251506,5681.710002,3.44444444444444,9,6-10-24,"Monitor Closely",842.225738251506
"11900584",4208.01452819908,3951.894443,15.125,8,10-04-24,"Monitor Closely",420.801452819908
"11900585",5329.24589307816,5787.711111,11.6153846153846,13,9-03-24,"Monitor Closely",532.924589307816
"11900586",4310.32272171021,4762.671112,102.545454545455,11,8-07-24,"Monitor Closely",431.032272171021
"11900587",7863.48746697571,11306.681113,11.375,16,8-07-24,"Monitor Closely",786.348746697572
"11900588",9977.99658795525,8147.012219,48.85,20,10-04-24,"Consider Replacement",2494.49914698881
"11900589",10046.4952304885,10422.394443,37.7619047619048,21,10-04-24,"Monitor Closely",1004.64952304885
"11900590",6545.24579975718,4725.734445,17.5833333333333,12,7-03-24,"Monitor Closely",654.524579975718
"11900591",9928.01042115636,8348.75111,25.3478260869565,23,7-10-24,"Monitor Closely",992.801042115636
"11900592",11112.005538923,13101.234998,61.1764705882353,17,12-09-24,"Consider Replacement",2778.00138473076
"11900593",4400.18582067583,5763.202223,29.8,10,6-01-24,"Monitor Closely",440.018582067583
"11900595",2527.79869615445,3220.127778,99.4285714285714,7,9-04-24,"Monitor Closely",252.779869615445
"11900596",4199.85605868288,3939.991007,20.5555555555556,9,12-09-24,"Monitor Closely",419.985605868288
"11900597",6002.1152811028,6173.71111,32.8333333333333,12,8-01-24,"Monitor Closely",600.21152811028
"11900598",7721.6689773914,4603.593335,9.6875,16,11-07-24,"Monitor Closely",772.16689773914
"11900599",4538.4375379098,3998.848887,15.4166666666667,12,6-11-24,"Monitor Closely",453.84375379098
"11900600",5138.73287178552,5486.644445,0,15,8-03-24,"Monitor Closely",513.873287178552
"11900635",2226.54177963134,2239.589199291,3.875,8,8-01-24,"Keep as-it is",0
"11900655",11677.4485934055,10343.89769787,5.09090909090909,22,12-10-24,"Monitor Closely",1167.74485934055
"11900656",2600.09802630134,2857.1912754,11.25,8,12-11-24,"Keep as-it is",0
"11900657",6417.20055543693,4070.35519746,0,13,12-12-24,"Monitor Closely",641.720055543693
"11900658",5246.05851037006,3020.55768984,18.875,8,11-05-24,"Monitor Closely",524.605851037006
"11900661",6042.8720626572,5821.034991075,25.5714285714286,7,11-01-24,"Monitor Closely",604.28720626572
"11900662",7395.94397502985,10636.91529072,5.45454545454546,22,10-01-24,"Monitor Closely",739.594397502985
"11900663",4088.75175856971,2951.36138369,15.3,10,11-06-24,"Monitor Closely",408.875175856971
"11900676",5883.93667710431,5114.01060869,8.27272727272727,11,12-11-24,"Monitor Closely",588.393667710431
"11900677",3555.00562429762,3102.59934599,130.714285714286,7,11-08-24,"Monitor Closely",355.500562429762
"11900696",2054.39413816106,515.16695615,0,3,11-08-24,"Keep as-it is",0
"11900697",6643.80087355597,7845.46202286,39.2857142857143,14,12-10-24,"Monitor Closely",664.380087355597
"11900698",4793.99503760967,5553.49141123,122,3,5-01-24,"Monitor Closely",479.399503760967
"11900728",1996.46968151826,1093.048834,40.5,6,8-06-24,"Monitor Closely",199.646968151826
"11900729",2568.2308972213,1470.251167,0,5,10-08-24,"Keep as-it is",0
"11900730",5212.93512922934,5796.492,92,11,11-04-24,"Monitor Closely",521.293512922934
"11900732",2000.05410629366,2820.123438,14.75,4,12-04-24,"Keep as-it is",0
"11900733",9809.01545933115,9766.152087,46.1333333333333,15,11-07-24,"Consider Replacement",2452.25386483279
"11900734",4504.15032918261,3474.317755,33.4545454545455,11,9-03-24,"Monitor Closely",450.415032918261
"11900818",46.2006248282747,205,0,2,6-03-24,"Keep as-it is",0
"11900819",2889.77414989376,2758.669086,91.4,5,12-11-24,"Monitor Closely",288.977414989376
"11900820",2787.4532916292,2185.244478,26.625,8,10-04-24,"Monitor Closely",278.74532916292
"11900823",4502.02225807704,5440.57095,11.6153846153846,13,12-02-24,"Monitor Closely",450.202225807704
"11900824",4898.59814140842,8438.7969,82.3,10,9-11-24,"Monitor Closely",489.859814140842
"11900825",1579.76456438353,1311.3163,61.2,5,10-02-24,"Monitor Closely",157.976456438353
"11900826",4622.29346822963,4719.70365,57.8888888888889,9,8-08-24,"Monitor Closely",462.229346822963
"11900827",842.279707636142,1434.32425,0,2,4-12-24,"Keep as-it is",0
"11900828",2401.54020783095,3470.5305,24.4,5,10-11-24,"Monitor Closely",240.154020783095
"11900829",3482.423627772,3717.1975,13.4444444444444,9,12-05-24,"Monitor Closely",348.2423627772
"11900830",3055.93562444035,2098.0106,17,9,12-03-24,"Monitor Closely",305.593562444035
"11900831",1388.45860815782,629.53245,0,4,11-12-24,"Keep as-it is",0
"11900832",4222.37689348642,2917.13105,57.8,10,12-06-24,"Monitor Closely",422.237689348642
"11900833",4793.42191450888,5574.41885,5.16666666666667,12,10-09-24,"Monitor Closely",479.342191450888
"11900834",1328.55352969307,1716.838,0,5,9-06-24,"Keep as-it is",0
"11900835",5377.80600136327,2482.6461,33.7,10,12-11-24,"Monitor Closely",537.780600136327
"11900836",5619.7668614509,7793.43495,43.375,16,12-02-24,"Monitor Closely",561.97668614509
"11900837",5299.17353783892,3970.75915,32.6153846153846,13,11-06-24,"Monitor Closely",529.917353783892
"11900838",2541.99490179633,2183.6107,3.875,8,10-07-24,"Keep as-it is",0
